FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,SPIELPLATZ_DETAIL,TYP_DETAIL,SE_ANNO_CAD_DATA
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cfc,492127,POINT (16.405670977036635 48.192083488897474),PA Baumgasse,3,Sandspielen,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cfd,492128,POINT (16.351350949711904 48.18100079069995),Hanna-Gärtner-Park,5,"Drehen, Klettern, Rutschen, Sandspielen, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cfe,492129,POINT (16.282064927972968 48.168661250013116),Oscar-Straus-Park,13,"Drehen, Karussell, Klettern, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cff,492130,POINT (16.260781648753582 48.19580652399547),Franz-Schimon-Park,13,"Fitness, Slackline",Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d00,492131,POINT (16.317571269410998 48.178875968092505),Marillenalm,12,"Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Wasserspiel","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d01,492132,POINT (16.419531920451863 48.22763648868518),Hans-Hass-Park,22,"Basketball, Fußball, Tischtennis","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d02,492133,POINT (16.37331569766962 48.18690808016354),GA Südtiroler Platz,4,Hüpfen,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d03,492134,POINT (16.474836671638034 48.23948209525119),Blumengärten Hirschstetten,22,"Balanciergerät, Karussell, Klettern, Rutsche, Schaukel, Spieltisch, Wippe",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d04,492135,POINT (16.334523842133827 48.22603613799869),GA Staudgasse,18,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d05,492136,POINT (16.29221009949131 48.148204965537445),Bruno-Morpurgo-Park,23,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d06,492137,POINT (16.345833989312553 48.22365867497959),Vilma-Degischer-Park,18,"Klettern, Rutschen, Schach, Schaukeln","Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d07,492138,POINT (16.275950515975627 48.17380810010161),Friedrich-Julius-Bieber-Anlage,13,"Basketball, Bewegungsspiel, Fußball, Tischtennis, Volleyball","Ballspielkäfig, Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d08,492139,POINT (16.460319676143744 48.23370483652352),Hirschstettner Aupark,22,Wippe,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d09,492140,POINT (16.461190267381756 48.23408592146482),Hirschstettner Aupark,22,"Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0a,492141,POINT (16.34568377615084 48.21106320762379),Hamerlingpark,8,"Balancieren, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0b,492142,POINT (16.466012428489663 48.15170211566187),PA Csokorgasse,11,"Balancieren, Basketball, Drehen, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0c,492143,POINT (16.36816052310555 48.23490500365131),Hugo-Gottschlich-Park,20,"Klettern, Rutschen, Sand-Matsch, Sandspielen, Wasserspiel, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0d,492144,POINT (16.372432963526613 48.235476363900474),Hugo-Gottschlich-Park,20,"Basketball, Fußball, Hängematte, Karussell, Klettern, Reck, Rutschen, Schaukeln, Sinnesspiel, Trampolin","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0e,492145,POINT (16.455637171893553 48.257572558494445),PA Falcogasse,22,"Klettern, Rutschen, Sandspielen, Wasserspiel, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d0f,492146,POINT (16.485282927907207 48.159643744619025),PA Mannswörther Straße,11,"Rutschen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d10,492147,POINT (16.456915938482098 48.25122169751482),Ladinigpark,22,"Fitness, Trampolin",Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d11,492148,POINT (16.45775034945228 48.25179789159801),Ladinigpark,22,"Klettern, Sandspielen, Schaukeln","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d12,492149,POINT (16.352369315659054 48.19362747594608),Richard-Waldemar-Park,6,"Basketball, Fußball, Klettern","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d13,492150,POINT (16.34067980856174 48.20747260695648),Josef-Strauß-Park,7,"Basketball, Fitness, Fußball, Karussell, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Volleyball, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d14,492151,POINT (16.43883256235928 48.23866063634183),GA Donaustadtstraße,22,"Basketball, Fußball, Volleyball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d15,492152,POINT (16.357366032112466 48.25372303520265),Heiligenstädter Park,19,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d16,492153,POINT (16.361791762409542 48.252056831561696),Heiligenstädter Park,19,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d17,492154,POINT (16.360944783382934 48.17457044023658),Barankapark-Hellerwiese,10,"Drehen, Fußball, Hängematte, Klettern, Sandspielen, Schaukeln, Spielhaus, Streetball, Wippen","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d18,492155,POINT (16.335277598960214 48.21350989387257),PA Yppenplatz,16,"Basketball, Drehen, Fußball, Klettern, Rutschen, Sandspielen, Schaukel, Themenspiel Obst/Markt, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d19,492156,POINT (16.24873490738476 48.202647943072016),Ferdinand-Wolf-Park,14,"Balancieren, Basketball, Fußball, Karussel, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1a,492157,POINT (16.25215190333432 48.201619097599476),Ferdinand-Wolf-Park,14,"Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1b,492158,POINT (16.417413930986974 48.18062930591126),PA Lorenz-Reiter-Straße,11,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Seilbahn, Tischtennis","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1c,492159,POINT (16.296503398927488 48.142220947708445),PA Anton-Heger-Platz,23,"Karussell, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1d,492160,POINT (16.31916178229236 48.21051184676681),PA Schuhmeierplatz,16,"Fußball, Klettern, Rutschen, Volleyball","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1e,492161,POINT (16.386177863962157 48.17222788778275),Puchsbaumpark,10,"Fitness, Fußball, Rutschen, Sandspielen, Schaukeln","Ballspielkäfig, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d1f,492162,POINT (16.37190255399665 48.21664839507311),Jonny-Moser-Park,1,"Basketball, Fußball, Volleyball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d20,492163,POINT (16.246405395829523 48.210595293461424),PA Wolfersberg,14,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d21,492164,POINT (16.24734483195036 48.21070068405661),PA Wolfersberg,14,"Karussell, Klettern, Rutschen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d22,492165,POINT (16.247240620030126 48.20991441369818),PA Wolfersberg,14,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d23,492166,POINT (16.281010425880655 48.16585231985654),Andreas-Rett-Park,13,"Karussell, Spielhaus, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d24,492167,POINT (16.445175543344355 48.2288203555136),PA Schreinerweg,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d25,492168,POINT (16.415448153117296 48.1809265214348),PA Fuchsröhrenstraße,11,"Drehen, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d26,492169,POINT (16.385867841204384 48.22510764786719),Else-Feldmann-Park,2,"Fitness, Klettern, Sandspielen, Schaukeln, Wippen","Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d27,492170,POINT (16.455753961139504 48.276331887527434),PA Ernst-Kein-Gasse,21,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d28,492171,POINT (16.456008275895805 48.277138914774966),PA Ernst-Kein-Gasse,21,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d29,492172,POINT (16.385562358643217 48.24312038425713),Rechter Donaudamm Spielplatz 4,20,"Drehen, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2a,492173,POINT (16.33271447930533 48.150222966514676),Inzersdorfer Schubertpark,23,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2b,492174,POINT (16.329868943798 48.21113523932697),Leon-Askin-Park,16,Rutschen,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2c,492175,POINT (16.331992370023045 48.21056834729696),Leon-Askin-Park,16,"Brettspiel, Spieltier","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2d,492176,POINT (16.302394030302853 48.19239832988446),Eduard-Gurk-Park,14,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2e,492177,POINT (16.336870984098244 48.23442230300559),Türkenschanzpark,18,"Basketball, Beachvolleyball, Drehen, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Skaten, Slackline, Trampolin, Wasserspiel, Wippen","Ballspielplatz, Skaterpark, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d2f,492178,POINT (16.333853887582446 48.2345437141514),Türkenschanzpark,18,"Drehen, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d30,492179,POINT (16.329399277901306 48.234598503277255),Türkenschanzpark,18,Basketball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d31,492180,POINT (16.332861800257007 48.23576971934849),Türkenschanzpark,18,"Sandspielen, Spielhaus, Tischtennis","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d32,492181,POINT (16.44405925852223 48.23879484306982),PA Düsseldorfstraße,22,"Karussel, Klettern, Rutschen, Sandspiel, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d33,492182,POINT (16.346877034033913 48.19237505583608),Hubert-Marischka-Park,6,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d34,492183,POINT (16.475607799447765 48.214236970749596),Trygve-Lie-Park,22,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d35,492184,POINT (16.387534819080614 48.20598518030331),Josef-Pfeifer-Park,3,"Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d36,492185,POINT (16.424670843880676 48.15735881876359),PA Pretschgasse,11,"Basketball, Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Wasserspiel","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d37,492186,POINT (16.40322432856718 48.226403730280104),Mexikopark – Rosenpark,2,"Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d38,492187,POINT (16.534850894295214 48.229312904926545),PA Kaschauerplatz,22,"Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Slackline, Streetball, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d39,492188,POINT (16.362908489831018 48.18465115549212),Klieberpark,5,"Balancieren, Fußball, Karussell, Klettern, Schaukeln, Slackline, Trampolin, Wippen","Ballspielkäfig, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3a,492189,POINT (16.24961949754611 48.21788083497175),Ulmenpark,14,"Balancieren, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3b,492190,POINT (16.374076726985507 48.2440160113985),Forsthauspark,20,"Klettern, Rutschen, Sand-Matsch, Schaukeln, Skaten, Streetball, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3c,492191,POINT (16.315374438661934 48.204208800962405),PA Mareschplatz,15,"Rutschen, Schaukeln, Spielhaus, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3d,492192,POINT (16.36341785748147 48.23059578704245),Anton-Schmid-Promenade/WP,20,"Drehen, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3e,492193,POINT (16.36504852651358 48.198105632750966),GA Kühnplatz,4,"Rutschen, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d3f,492194,POINT (16.458536682939542 48.28154454798937),PA Gerlosplatz,21,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Wippen","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d40,492195,POINT (16.244836507943734 48.20762962948662),Franz-Sauer-Park,14,"Basketball, Klettern, Rutschen, Schaukeln, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d41,492196,POINT (16.30220768174923 48.22333998631533),PA Spinozagasse,16,", Klettern, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d42,492197,POINT (16.382602313242806 48.27785930591953),PA Schlossergasse,21,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d43,492198,POINT (16.382871908209758 48.2771111028901),PA Schlossergasse,21,"Balancieren, Drehen, Klettern, Rutschen, Sand-Matsch, Schaukeln, Seilbahn, Wasserspiel, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d44,492199,POINT (16.404893142695165 48.22466475220449),Mexikopark – Kirche,2,"Basketball, Fitness, Fußball, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d45,492200,POINT (16.412191733638206 48.22099528006846),Rechter Donaudamm Spielplatz 7,2,"Karussell, Klettern, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d46,492201,POINT (16.344024537314795 48.213983632175136),GA Albertplatz,8,"Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d47,492202,POINT (16.42164457457282 48.2544316808122),PA Carminweg,21,"Trampolin, Volleyball","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d48,492203,POINT (16.282780544294162 48.20566987266052),PA Antaeusgasse,14,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d49,492204,POINT (16.287004640896342 48.15213070529011),PA Pölleritzergasse,23,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4a,492205,POINT (16.335158698547797 48.17875068354996),PA Vierthalergasse,12,"Basketball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Tischtennis, Volleyball, Wasserspiel","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4b,492206,POINT (16.313082134761277 48.20920333400798),PA Hettenkofergasse,16,"Balancieren, Basketball, Drehen, Fußball, Klettern, Reck, Rutschen, Schaukeln, Wippen","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4c,492207,POINT (16.34857130463371 48.194839214312786),Loquaipark,6,"Klettern, Rutschen, Sandkiste, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4d,492208,POINT (16.466507280898647 48.231792074064124),PA Hyazinthengasse,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4e,492209,POINT (16.518133717654813 48.208917726574384),PA Kirschenallee,22,"Balancieren, Drehen, Fitness, Fußball, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserspiel, Wippen","Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d4f,492210,POINT (16.365567946439132 48.226580891806265),Diana-Budisavljevic-Park,9,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d50,492211,POINT (16.367334378606493 48.22409136194143),Diana-Budisavljevic-Park,9,", Fitness, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d51,492212,POINT (16.331045497601252 48.19799686641679),Reithofferpark,15,"Basketballl, Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhais, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d52,492213,POINT (16.373409650881563 48.16998173596169),PA Suchenwirtplatz,10,"Balancieren, Fußball, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d53,492214,POINT (16.39104415380131 48.23803216432543),Rechter Donaudamm Spielplatz 5,20,"Hüpfen, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d54,492215,POINT (16.308682692377932 48.234705498039155),PA Naaffgasse,18,"Rutschen, Sandkiste, Wippe",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d55,492216,POINT (16.42915762763242 48.165332022622025),PA Dürrnbacherstraße,11,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d56,492217,POINT (16.4258730990918 48.16722310704439),PA Dürrnbacherstraße,11,"Rutschen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d57,492218,POINT (16.42999416052749 48.16463217195119),PA Dürrnbacherstraße,11,"Basketball, Tischtennis",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d58,492219,POINT (16.392358059027316 48.19875265664152),Arenbergpark,3,"Basketball, Drehen, Fußball, Hüpfen, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d59,492220,POINT (16.298472603216272 48.22948476546307),PA Rupertusplatz,17,", Klettern, Rutschen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5a,492221,POINT (16.396068186406296 48.21897687772211),Venediger-Au-Park,2,"Balancieren, Drehen, Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Seilbahn, Spieltier, Streetball, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5b,492222,POINT (16.393928626778763 48.2188697984435),Venediger-Au-Park,2,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5c,492223,POINT (16.338367480776242 48.20167812764001),PA Urban-Loritz-Platz,7,"Balancieren, Fußball, Hüpfen, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Streetball, Tischtennis, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5d,492224,POINT (16.386425401574034 48.29165076285578),Alois-Heidel-Park,21,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5e,493185,POINT (16.303459581905066 48.22924296468897),Josef-Kaderka-Park,17,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d5f,493186,POINT (16.304369878392674 48.2290667041614),Josef-Kaderka-Park,17,"Rutschen, Sandspielen, Schaukeln, Spielhaus, WIppen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d60,493187,POINT (16.350863308323383 48.18277958910316),Ernst-Lichtblau-Park,5,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d61,493188,POINT (16.37714058435899 48.170866068848035),Antonspark,10,"Balancieren, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Tischtennis, Trampolin, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d62,493189,POINT (16.378290444471972 48.17121010805723),Antonspark,10,"Basketball, Fußball, Volleyball","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d63,493190,POINT (16.31533477684124 48.19153226058302),Heinz-Conrads-Park,14,"Basketball, Fußball, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d64,493191,POINT (16.31530554280857 48.13995406913501),PaN-Park,23,"Basketball, Beachvolleyball, Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Skaten, Tischtennis, Trampolin, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d65,493192,POINT (16.41138407134659 48.25134505508119),Freiligrathpark,21,"Balancieren, Basketball, Fußball, Karussell, Klettern, Reck, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Torwand, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d66,493193,POINT (16.399160182667195 48.261403011595235),Paul-Hock-Park,21,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
